row,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,tract_minority_population_percent,kmeans_cluster,hier_cluster,clarans_cluster
41753,31.0,115000,195000.0,56.784,43%-<50%,White,Refinance,Principal_Residence,Originated,92.05,0,6,6
68398,0.0,105000,555000.0,62.55,<20%,White,Home_Improvement,Principal_Residence,Denied,16.3,6,4,4
88680,350.0,655000,625000.0,104.429,<20%,White,CashOut_Refinance,Principal_Residence,Denied,15.04,5,6,6
67968,65.0,105000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,96.74,6,4,4
31942,83.0,295000,305000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,95.3,2,7,5
27061,95.0,275000,345000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,46.42,2,7,1
92914,87.0,105000,495000.0,63.21,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,29.01,6,4,4
24525,95.0,755000,775000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,37.86,2,7,1
82961,125.0,405000,545000.0,75.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Approved_NotAccepted,26.24,2,7,1
56999,141.0,225000,575000.0,38.596,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,17.15,2,6,1
95495,181.0,115000,195000.0,60.0,36%-<43%,White,Home_Purchase,Second_Residence,Originated,15.17,2,7,1
59279,120.0,105000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Incomplete,15.5,6,4,4
65793,45.0,165000,215000.0,78.436,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,8.94,0,6,6
75712,139.0,315000,335000.0,95.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,24.43,2,7,1
4043,120.0,585000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,0.0,2,7,1
32565,95.0,335000,565000.0,60.0,Unknown,Asian,Home_Purchase,Investment,Originated,34.02,1,5,3
60407,566.0,245000,535000.0,45.047,20%-<30%,White,Home_Purchase,Investment,Originated,40.36,5,3,3
49433,39.0,145000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,49.58,2,7,5
2345,95.0,285000,355000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,49.22,0,6,6
23144,47.0,105000,225000.0,44.956,43%-<50%,Race Not Available,Refinance,Principal_Residence,Originated,5.26,0,6,6
4377,53.0,155000,155000.0,97.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,17.29,2,7,1
6068,115.0,285000,495000.0,56.665,30%-<36%,Joint,Home_Purchase,Principal_Residence,Originated,44.83,2,6,5
64244,89.0,15000,405000.0,79.895,50%-60%,White,Home_Improvement,Principal_Residence,Denied,11.37,4,2,0
5930,79.0,135000,155000.0,78.353,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Originated,25.03,3,1,2
27852,113.0,335000,375000.0,90.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,95.04,2,7,5
33882,97.0,375000,375000.0,100.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,31.49,2,7,1
35152,120.0,375000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,35.96,0,6,6
74253,80.0,15000,275000.0,89.9,36%-<43%,White,Other,Principal_Residence,Denied,9.75,6,4,4
71069,53.0,165000,375000.0,78.353,Unknown,Black or African American,Refinance,Investment,Withdrawn,75.86,1,5,3
82053,209.0,525000,655000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,66.17,2,7,5
63753,95.0,305000,415000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,49.5,0,6,6
30369,265.0,105000,405000.0,72.96,<20%,White,Home_Improvement,Principal_Residence,Originated,38.95,6,4,4
59643,213.0,325000,475000.0,67.368,20%-<30%,White,Refinance,Principal_Residence,Originated,8.59,0,6,6
73021,63.0,245000,255000.0,97.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,27.45,2,7,1
5991,307.0,305000,1095000.0,27.36,<20%,White,Refinance,Principal_Residence,Originated,9.97,0,6,6
46649,78.0,55000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,21.68,6,4,4
34607,132.0,155000,585000.0,89.997,36%-<43%,White,Other,Principal_Residence,Originated,24.46,6,4,4
41346,607.0,305000,365000.0,85.0,20%-<30%,Asian,Home_Purchase,Second_Residence,Originated,44.4,5,3,5
79048,35.0,15000,175000.0,87.6,>60%,White,Home_Improvement,Principal_Residence,Denied,15.72,4,2,0
81784,115.0,275000,325000.0,84.66,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,22.27,0,6,6
43350,100.0,295000,325000.0,90.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,37.1,2,7,1
25448,35.0,145000,145000.0,100.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,66.25,2,7,5
77716,37.0,155000,165000.0,106.346,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,25.68,3,1,2
10045,70.0,265000,1105000.0,31.529,43%-<50%,Race Not Available,Other,Principal_Residence,Originated,30.65,6,4,4
45667,210.0,205000,445000.0,44.94,36%-<43%,White,Refinance,Principal_Residence,Originated,10.17,0,6,6
29177,210.0,255000,375000.0,78.353,Unknown,Race Not Available,Home_Improvement,Principal_Residence,Withdrawn,87.66,6,4,4
27182,41.0,215000,415000.0,51.808,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,36.62,2,6,1
32063,200.0,315000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,16.88,2,7,1
30529,174.0,165000,565000.0,80.0,43%-<50%,White,Other,Principal_Residence,Originated,11.98,6,4,4
63541,54.0,145000,155000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,18.31,2,7,1
97475,95.0,345000,365000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,11.67,2,7,1
48238,95.0,245000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,81.06,0,6,6
1680,39.0,475000,955000.0,50.0,>60%,White,Refinance,Principal_Residence,Denied,37.28,4,2,0
79054,96.0,135000,175000.0,80.0,36%-<43%,Black or African American,Home_Purchase,Investment,Originated,86.61,1,5,3
53358,95.0,105000,585000.0,78.353,Unknown,Race Not Available,Other,Principal_Residence,Purchased,40.28,6,4,4
87268,36.0,145000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,65.48,2,7,5
55586,33.0,155000,275000.0,54.54,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,30.71,0,6,6
1041,95.0,185000,325000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Purchased,21.79,0,6,6
98208,103.0,115000,335000.0,35.455,<20%,White,Refinance,Principal_Residence,Originated,77.09,0,6,6
52121,90.0,275000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Withdrawn,20.47,0,6,6
80230,175.0,155000,375000.0,78.353,Unknown,Black or African American,Home_Improvement,Principal_Residence,Withdrawn,89.13,6,4,4
4089,147.0,595000,845000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,20.9,2,7,1
40852,103.0,75000,375000.0,78.353,Unknown,Black or African American,Home_Improvement,Principal_Residence,Incomplete,76.43,2,7,5
46440,58.0,115000,355000.0,80.31,>60%,White,Other,Principal_Residence,Denied,14.22,4,2,0
77857,483.0,855000,1145000.0,75.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,23.62,5,3,1
91834,48.0,205000,225000.0,92.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,33.35,2,7,1
39873,95.0,35000,135000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Denied,15.03,1,5,3
96780,126.0,295000,455000.0,64.73,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,9.71,2,7,1
71679,78.0,475000,525000.0,89.999,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,25.87,2,7,1
19458,55.0,285000,295000.0,96.5,>60%,Black or African American,Home_Purchase,Principal_Residence,Denied,16.24,4,2,0
70239,57.0,255000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,63.76,0,6,6
89948,87.0,35000,585000.0,69.82,>60%,Black or African American,Home_Improvement,Principal_Residence,Denied,89.54,4,2,0
14734,109.0,475000,1625000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Denied,22.93,0,6,6
82884,153.0,175000,615000.0,62.02,43%-<50%,White,Refinance,Principal_Residence,Originated,16.27,6,4,4
87104,57.0,225000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,34.21,2,7,1
94767,89.0,165000,175000.0,97.75,36%-<43%,American Indian or Alaska Native,Home_Purchase,Principal_Residence,Originated,35.36,2,7,1
81314,95.0,235000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,89.77,0,6,6
65732,121.0,95000,375000.0,78.353,Unknown,Race Not Available,Refinance,Investment,Incomplete,46.81,1,5,3
1902,342.0,365000,525000.0,71.0,36%-<43%,Asian,CashOut_Refinance,Principal_Residence,Originated,50.23,0,6,6
66548,55.0,115000,125000.0,78.353,36%-<43%,White,Home_Purchase,Principal_Residence,Denied,46.72,3,1,2
91075,95.0,325000,325000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,67.66,2,7,5
15159,149.0,355000,605000.0,59.333,50%-60%,American Indian or Alaska Native,Refinance,Principal_Residence,Denied,28.89,4,2,0
54453,107.0,195000,215000.0,88.372,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,17.39,2,7,1
20041,155.0,345000,515000.0,66.99,43%-<50%,White,Home_Purchase,Investment,Originated,17.32,1,5,3
47492,73.0,155000,215000.0,80.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Denied,6.61,0,6,6
49492,95.0,115000,115000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,7.67,2,7,1
6413,135.0,265000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,55.57,0,6,6
30899,89.0,255000,245000.0,100.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,80.28,2,7,5
13302,96.0,105000,505000.0,41.87,30%-<36%,Race Not Available,Home_Improvement,Principal_Residence,Originated,36.95,6,4,4
40870,137.0,255000,445000.0,56.818,<20%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,27.98,0,6,6
88436,96.0,145000,375000.0,49.15,36%-<43%,White,Refinance,Principal_Residence,Denied,41.19,0,6,6
5821,44.0,185000,245000.0,76.25,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,38.73,0,6,6
48732,381.0,465000,475000.0,96.5,20%-<30%,White,Home_Purchase,Second_Residence,Denied,60.14,5,7,5
19750,70.0,135000,155000.0,81.653,20%-<30%,White,Refinance,Principal_Residence,Approved_NotAccepted,17.74,0,6,6
43146,39.0,155000,195000.0,79.0,36%-<43%,White,Refinance,Principal_Residence,Originated,52.78,0,6,6
29021,50.0,195000,375000.0,78.353,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Denied,73.0,2,7,5
82070,49.0,45000,345000.0,70.473,>60%,White,Other,Principal_Residence,Denied,57.49,4,2,0
61576,42.0,165000,285000.0,56.14,43%-<50%,White,Refinance,Principal_Residence,Denied,31.53,0,6,6
44556,153.0,385000,385000.0,100.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,88.85,2,7,5
26019,50.0,25000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,77.18,0,6,6
69569,95.0,145000,455000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,24.67,1,5,3
64980,122.0,405000,425000.0,97.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,90.35,2,7,5
51400,85.0,55000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,9.94,0,6,6
56778,95.0,505000,855000.0,58.824,43%-<50%,Asian,CashOut_Refinance,Principal_Residence,Denied,72.86,0,6,6
21196,745.0,135000,555000.0,79.98,<20%,White,CashOut_Refinance,Principal_Residence,Denied,54.58,5,3,4
92140,302.0,485000,605000.0,80.0,20%-<30%,Asian,Other,Principal_Residence,Originated,20.95,5,7,1
23753,90.0,315000,325000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,52.58,2,7,5
30868,483.0,1465000,1725000.0,85.0,30%-<36%,Asian,Home_Purchase,Principal_Residence,Originated,35.75,5,3,1
9758,95.0,265000,275000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,43.34,2,7,1
56940,57.0,25000,215000.0,83.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,31.22,6,4,4
26163,343.0,115000,575000.0,41.739,<20%,White,Refinance,Principal_Residence,Originated,8.59,6,4,4
77436,95.0,325000,345000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,30.03,2,7,1
83012,55.0,35000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,25.63,2,7,1
67125,84.0,25000,355000.0,53.138,30%-<36%,White,Refinance,Principal_Residence,Originated,18.64,6,4,4
34994,108.0,25000,305000.0,69.0,30%-<36%,Black or African American,Home_Improvement,Principal_Residence,Denied,19.82,6,4,4
83816,98.0,205000,555000.0,69.9,43%-<50%,Race Not Available,Other,Principal_Residence,Denied,44.2,6,4,4
88754,120.0,395000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,19.62,2,7,1
1673,143.0,835000,1025000.0,80.39,50%-60%,White,Home_Purchase,Principal_Residence,Originated,26.64,4,2,0
38979,106.0,205000,395000.0,51.88,50%-60%,White,Other,Principal_Residence,Originated,20.31,4,2,0
94837,28.0,105000,755000.0,22.06,>60%,White,Other,Principal_Residence,Denied,23.38,4,2,0
3045,51.0,165000,225000.0,72.727,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,31.64,2,7,1
83620,25.0,105000,325000.0,75.0,>60%,Asian,Home_Improvement,Principal_Residence,Denied,50.78,4,2,0
27909,95.0,425000,405000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,37.57,2,7,1
71645,49.0,175000,175000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,8.08,2,7,1
31913,87.0,265000,275000.0,96.5,>60%,White,Home_Purchase,Principal_Residence,Denied,64.87,4,2,0
30652,155.0,275000,405000.0,67.69,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,24.39,0,6,6
62464,92.0,275000,345000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,19.01,2,7,1
19202,101.0,55000,165000.0,53.993,20%-<30%,Race Not Available,Other,Principal_Residence,Originated,48.38,6,4,4
12379,16.0,65000,95000.0,72.527,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,8.27,2,7,1
33110,180.0,185000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,55.99,0,6,6
477,93.0,355000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,59.01,2,7,5
34768,130.0,565000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,28.58,2,7,1
93822,248.0,635000,745000.0,85.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,18.69,2,7,1
94933,77.0,225000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,75.08,0,6,6
29853,36.0,185000,355000.0,52.857,50%-60%,White,CashOut_Refinance,Principal_Residence,Denied,13.26,4,2,0
2806,165.0,115000,755000.0,99.56,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,11.38,6,4,4
13577,118.0,35000,245000.0,15.0,50%-60%,White,Home_Improvement,Principal_Residence,Denied,6.18,4,2,0
35412,223.0,255000,445000.0,56.306,43%-<50%,Race Not Available,Home_Purchase,Investment,Originated,66.17,1,5,3
52740,260.0,515000,585000.0,87.3,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,26.42,2,7,1
13703,125.0,465000,1025000.0,46.0,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,80.5,0,6,6
25665,50.0,365000,405000.0,90.0,>60%,Asian,Home_Purchase,Principal_Residence,Preapproval_Denied,0.0,4,2,0
81836,95.0,115000,135000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,22.17,2,7,1
70731,37.0,175000,165000.0,104.938,43%-<50%,White,Home_Purchase,Principal_Residence,Denied,92.69,2,7,5
12745,71.0,45000,55000.0,75.0,30%-<36%,White,Home_Purchase,Investment,Originated,84.96,1,5,3
45885,138.0,35000,855000.0,92.818,50%-60%,Black or African American,Other,Principal_Residence,Denied,82.54,4,2,0
41322,241.0,285000,345000.0,83.39,20%-<30%,Asian,Home_Purchase,Second_Residence,Originated,33.79,2,7,1
28115,415.0,915000,1145000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,44.05,5,7,1
29359,139.0,375000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,13.51,2,7,1
30707,95.0,655000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Denied,18.65,1,5,3
64664,200.0,135000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Incomplete,29.63,6,4,4
13646,40.0,175000,185000.0,95.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,9.95,2,7,1
74521,120.0,255000,375000.0,78.353,50%-60%,White,Home_Improvement,Principal_Residence,Denied,13.05,4,2,0
25840,75.0,75000,675000.0,74.952,>60%,White,Refinance,Principal_Residence,Denied,18.21,4,2,0
51304,82.0,135000,145000.0,78.353,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Denied,43.75,3,1,2
97898,95.0,295000,315000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,50.03,2,7,5
26456,25.0,15000,245000.0,40.296,20%-<30%,Black or African American,Other,Principal_Residence,Denied,96.91,6,4,4
90723,424.0,1075000,1345000.0,80.0,36%-<43%,White,Home_Purchase,Second_Residence,Originated,19.6,5,3,1
81837,114.0,355000,445000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,29.61,2,7,5
65967,95.0,255000,535000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,99.04,2,7,5
11947,736.0,2325000,375000.0,78.353,Exempt,White,Home_Purchase,Second_Residence,Originated,18.66,5,3,4
58147,161.0,695000,925000.0,75.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,79.56,2,7,5
18393,63.0,315000,345000.0,93.304,50%-60%,White,CashOut_Refinance,Principal_Residence,Originated,32.39,4,2,0
68547,105.0,15000,105000.0,96.567,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,26.41,6,4,4
96226,49.0,95000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,36.02,2,7,5
64874,55.0,35000,255000.0,43.85,20%-<30%,White,Other,Principal_Residence,Originated,49.28,6,4,4
99750,300.0,875000,1255000.0,70.0,36%-<43%,White,Home_Purchase,Investment,Denied,77.17,1,5,3
31868,95.0,505000,635000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,50.47,2,7,5
21977,122.0,545000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,33.75,2,7,1
40670,206.0,755000,795000.0,95.0,36%-<43%,Joint,Home_Purchase,Principal_Residence,Originated,58.56,2,7,5
10476,95.0,55000,75000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,91.6,1,5,3
16398,84.0,285000,355000.0,80.0,36%-<43%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,20.41,2,7,1
40175,95.0,705000,805000.0,70.0,Unknown,White,CashOut_Refinance,Investment,Denied,12.8,1,5,3
97166,171.0,245000,355000.0,70.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,67.14,2,7,5
31285,38.0,115000,275000.0,40.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Denied,29.7,0,6,6
85262,109.0,105000,375000.0,78.353,Unknown,Asian,CashOut_Refinance,Principal_Residence,Incomplete,33.71,6,4,4
93367,201.0,555000,855000.0,65.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,23.35,2,7,1
31473,70.0,65000,395000.0,79.9,36%-<43%,Joint,Home_Improvement,Principal_Residence,Originated,44.51,6,4,4
36922,86.0,225000,235000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,23.14,2,7,1
96815,49.0,225000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,35.19,0,6,6
66229,136.0,255000,375000.0,78.353,Exempt,White,Home_Purchase,Principal_Residence,Originated,9.33,2,7,1
76418,60.0,105000,505000.0,45.77,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,37.88,6,4,4
11435,185.0,305000,515000.0,58.984,20%-<30%,Race Not Available,Refinance,Principal_Residence,Originated,79.13,0,6,6
