kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,_approved,anomaly_votes,iso_score,tract_minority_population_percent
3,228.0,155000,1205000.0,13.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,1,0.5109969224223326,24.57
3,163.0,85000,135000.0,65.185,30%-<36%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.4232381230617314,39.25
5,200.0,15000,395000.0,80.759,20%-<30%,White,Other,Principal_Residence,Denied,0.0,1,0.46829334648658444,35.26
4,100.0,175000,175000.0,78.353,>60%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3962460545255197,55.29
4,61.0,165000,165000.0,78.353,20%-<30%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.36847937467584924,18.22
0,95.0,595000,655000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.4565483992975411,96.57
5,105.0,85000,315000.0,64.707,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.40301729509179285,9.02
0,113.0,535000,675000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38911794593699117,67.55
3,61.0,175000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3556266775167069,22.4
0,95.0,495000,505000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3567073208118504,20.55
3,63.0,65000,295000.0,26.551,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4763292899209431,12.82
3,61.0,275000,385000.0,72.63,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.35262840744935686,15.65
0,62.0,215000,245000.0,90.0,43%-<50%,White,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,,0,0.4359949916364099,77.13
5,222.0,105000,445000.0,78.353,<20%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.39587304482822677,11.56
5,110.0,45000,325000.0,84.88,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.39244910092237717,34.22
0,92.0,345000,365000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36176809681074845,29.19
0,107.0,205000,265000.0,77.17,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36147863929273827,9.61
3,70.0,65000,265000.0,24.915,<20%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.47518736470718226,51.2
3,193.0,515000,615000.0,85.0,43%-<50%,Black or African American,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3732914623430243,21.43
5,140.0,155000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.43967308003355143,71.1
6,55.0,385000,375000.0,78.353,>60%,White,Other,Principal_Residence,Denied,0.0,0,0.38236489448339617,48.82
6,83.0,395000,405000.0,96.5,50%-60%,Black or African American,Home_Purchase,Principal_Residence,Denied,0.0,0,0.3921628688378009,38.52
0,240.0,645000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4054197201025509,18.66
0,183.0,565000,605000.0,94.5,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4238407611012235,87.47
5,56.0,45000,255000.0,70.223,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.46218414497812976,17.74
0,228.0,155000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4397207235464071,10.3
4,86.0,175000,185000.0,78.353,50%-60%,Black or African American,Home_Purchase,Principal_Residence,Approved_NotAccepted,,0,0.4002583688773542,21.64
0,67.0,275000,265000.0,100.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.43881339744044484,9.59
0,148.0,315000,395000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36736869502219416,31.9
6,44.0,15000,375000.0,60.444,>60%,White,Other,Principal_Residence,Denied,0.0,0,0.4491297227401174,22.38
0,56.0,125000,195000.0,63.681,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.48890537048207644,99.16
0,189.0,735000,865000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Purchased,,0,0.40598449568092393,21.52
0,145.0,345000,365000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38096523673863075,42.78
0,48.0,195000,185000.0,100.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3996282077668308,58.41
0,110.0,315000,395000.0,80.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3609198658665265,12.88
2,95.0,115000,235000.0,0.5,Unknown,Race Not Available,Other,Investment,Originated,1.0,2,0.5864057541529107,0.0
0,95.0,115000,115000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.40230160111433294,77.65
3,103.0,345000,565000.0,62.143,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.3794625212567497,56.32
5,121.0,95000,565000.0,69.94,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.381750886440159,7.76
3,59.0,155000,225000.0,68.182,30%-<36%,Asian,Refinance,Principal_Residence,Originated,1.0,0,0.4357084092104647,30.17
0,33.0,35000,375000.0,78.353,Exempt,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3899364293029402,5.23
5,171.0,15000,375000.0,78.353,Exempt,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.3802834348941092,20.06
0,260.0,555000,655000.0,84.78,<20%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4093393997515625,34.41
0,209.0,805000,1015000.0,80.0,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,1,0.454381332267729,20.16
2,18.0,135000,325000.0,41.569,36%-<43%,White,Refinance,Investment,Originated,1.0,0,0.44136314504131263,93.63
3,42.0,145000,345000.0,42.58,36%-<43%,Joint,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.39685884574133184,13.36
0,95.0,185000,185000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.36243843030051626,18.72
2,127.0,325000,375000.0,78.353,Unknown,White,CashOut_Refinance,Investment,Withdrawn,,0,0.41811034092639465,98.92
5,80.0,15000,295000.0,72.974,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.40935557890563795,12.47
3,173.0,345000,475000.0,73.784,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3826625065153624,42.55
5,52.0,35000,305000.0,60.21,43%-<50%,Race Not Available,Home_Improvement,Principal_Residence,Denied,0.0,0,0.45508336077295297,86.75
6,37.0,45000,635000.0,39.66,>60%,White,Home_Improvement,Principal_Residence,Denied,0.0,1,0.49827930749085986,91.28
0,101.0,295000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.36967061865441947,77.13
0,25.0,85000,85000.0,97.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39886998960905157,8.83
0,145.0,295000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.38130251063517784,55.4
0,95.0,285000,285000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.36768597598938624,55.39
6,130.0,355000,355000.0,100.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3782155600343213,15.93
2,95.0,305000,555000.0,54.545,Unknown,Race Not Available,CashOut_Refinance,Investment,Denied,0.0,0,0.37990651882087345,11.14
2,269.0,1355000,1855000.0,72.97,36%-<43%,White,Home_Improvement,Investment,Originated,1.0,2,0.574781462051502,45.7
0,200.0,345000,435000.0,80.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39777114996224633,17.79
5,57.0,35000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Withdrawn,,0,0.3772306410871225,6.92
3,150.0,195000,275000.0,70.55,20%-<30%,Black or African American,Refinance,Principal_Residence,Originated,1.0,0,0.38469583552831865,64.78
1,511.0,755000,4505000.0,39.09,20%-<30%,Asian,Other,Principal_Residence,Originated,1.0,3,0.6787587275471458,53.46
3,90.0,205000,325000.0,62.927,30%-<36%,White,Refinance,Principal_Residence,Originated,1.0,0,0.3822055194676436,7.45
0,46.0,125000,125000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Purchased,,0,0.36423539098176283,41.08
0,120.0,355000,375000.0,95.0,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4105170909850062,93.46
1,655.0,155000,745000.0,73.239,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.46556513644720826,22.29
0,100.0,135000,145000.0,98.19,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3737522095529309,12.87
0,177.0,635000,855000.0,75.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4798763965763446,62.54
2,224.0,365000,595000.0,60.6723,20%-<30%,White,CashOut_Refinance,Investment,Originated,1.0,0,0.4032959818390566,38.7
0,88.0,245000,245000.0,96.5,20%-<30%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39741849425373177,67.26
6,33.0,225000,325000.0,67.692,>60%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.38330571612066716,4.46
0,82.0,415000,465000.0,90.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3597544375789887,30.64
5,199.0,95000,375000.0,78.353,Unknown,Race Not Available,Other,Principal_Residence,Withdrawn,,0,0.39240217216760964,45.63
5,27.0,45000,285000.0,36.82,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.42332470177432613,26.8
3,69.0,345000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.34666382401313656,37.42
0,169.0,365000,545000.0,76.8,30%-<36%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3752476566506949,11.43
3,128.0,335000,425000.0,79.86,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3979101097176808,50.8
0,270.0,615000,655000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4148047531201249,29.45
5,123.0,55000,395000.0,79.778,36%-<43%,White,Other,Principal_Residence,Originated,1.0,0,0.3714487958120321,19.08
6,75.0,275000,335000.0,81.4,50%-60%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3480057712841623,12.56
0,175.0,235000,335000.0,70.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36054289554609,15.52
0,95.0,285000,435000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3616718207526592,56.69
6,0.0,205000,205000.0,97.0,>60%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.39122395882981453,21.37
3,36.0,145000,205000.0,70.0,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.36061655181467966,27.67
3,93.0,155000,305000.0,50.0,<20%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.38420663973390434,9.12
5,265.0,145000,605000.0,70.27,20%-<30%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.441617252764359,59.34
3,136.0,255000,455000.0,58.0,30%-<36%,Black or African American,Refinance,Principal_Residence,Originated,1.0,0,0.3755932078357363,41.4
0,109.0,305000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3525374927945037,17.7
3,129.0,615000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3719933273076579,19.46
1,408.0,1145000,1435000.0,80.0,20%-<30%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,2,0.5464844476362636,24.31
0,136.0,525000,375000.0,78.353,Unknown,Joint,Home_Purchase,Principal_Residence,Withdrawn,,0,0.37211828853553186,51.51
0,41.0,145000,145000.0,103.397,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4580862928161486,95.93
0,169.0,365000,455000.0,80.0,<20%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37950702645642037,12.22
0,95.0,265000,275000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3491810303598353,22.34
0,95.0,145000,155000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,,1,0.39827523074536153,55.99
2,95.0,395000,655000.0,60.0,Unknown,Asian,Home_Purchase,Investment,Originated,1.0,0,0.42694871075498425,59.58
0,48.0,155000,205000.0,75.0,43%-<50%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,,0,0.36401858483807203,25.44
3,2.0,255000,605000.0,42.16,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,1,0.4748348132386906,18.18
3,74.0,235000,295000.0,79.0,30%-<36%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4369372215734221,87.14
0,69.0,205000,205000.0,96.5,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37776560904004486,35.59
5,293.0,45000,645000.0,64.93,30%-<36%,Race Not Available,Other,Principal_Residence,Originated,1.0,0,0.47413771045431,23.87
0,188.0,645000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3985127760268329,23.37
3,17.0,105000,295000.0,33.784,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.41463324671049856,24.69
3,28.0,145000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.35805575982915583,17.14
2,77.0,235000,355000.0,78.353,Unknown,White,Refinance,Investment,Purchased,,0,0.3434100898449958,20.41
0,102.0,55000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Withdrawn,,0,0.41931491457732684,41.9
0,201.0,325000,335000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3802474471895965,21.43
3,120.0,525000,655000.0,80.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.41590572778639634,80.0
0,95.0,85000,255000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,,0,0.4420667362061567,9.37
5,121.0,105000,1055000.0,50.8265,43%-<50%,White,Other,Principal_Residence,Originated,1.0,1,0.4719912360780827,53.95
5,353.0,805000,1955000.0,79.88,43%-<50%,White,Other,Principal_Residence,Originated,1.0,1,0.518732398093399,47.63
0,103.0,445000,475000.0,95.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37270943877471874,54.0
1,573.0,705000,785000.0,90.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.522713695305881,94.69
3,50.0,205000,375000.0,55.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3824892023046182,53.85
0,46.0,215000,235000.0,93.478,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36600444786930025,27.27
3,84.0,255000,505000.0,52.0,43%-<50%,White,Refinance,Principal_Residence,Originated,1.0,0,0.41123417512000576,7.68
3,95.0,155000,1205000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.3981227778361726,22.15
2,95.0,405000,585000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Purchased,,0,0.4539946304038438,86.32
0,84.0,245000,385000.0,62.042,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36812800293158227,6.15
0,67.0,345000,355000.0,97.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3612309931078671,28.51
0,69.0,95000,375000.0,78.353,Unknown,White,Other,Principal_Residence,Withdrawn,,0,0.35976126640938205,11.69
0,270.0,495000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Denied,0.0,0,0.4020718147652207,58.23
3,95.0,245000,335000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.3540401125491565,10.93
0,136.0,785000,825000.0,92.754,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.46264675615799,92.94
6,37.0,265000,305000.0,86.885,>60%,Race Not Available,Refinance,Principal_Residence,Denied,0.0,0,0.38825340823127547,74.99
3,35.0,105000,375000.0,26.921,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,1,0.4974615871677343,9.38
0,26.0,105000,105000.0,98.058,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.5053776311702136,99.36
0,306.0,1005000,1265000.0,79.266,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,1,0.4979934665505522,66.66
0,150.0,45000,265000.0,84.67,30%-<36%,White,Other,Principal_Residence,Originated,1.0,1,0.4729122693447719,10.48
6,30.0,25000,515000.0,33.851,>60%,White,Other,Principal_Residence,Denied,0.0,0,0.48846812921219807,94.7
6,104.0,45000,385000.0,80.0,>60%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4155463423535215,19.35
4,104.0,45000,255000.0,88.273,36%-<43%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.43823061332394964,10.26
6,54.0,285000,295000.0,96.5,50%-60%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36061006654968425,24.63
4,68.0,215000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Incomplete,,0,0.37449455116368063,29.14
6,120.0,365000,375000.0,95.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37794900010405963,20.06
5,44.0,45000,225000.0,100.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.46287983790273013,20.24
2,159.0,305000,325000.0,95.0,36%-<43%,White,Home_Purchase,Investment,Originated,1.0,0,0.3648601502740325,11.48
2,95.0,415000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Denied,0.0,0,0.3559350643034515,46.6
2,95.0,305000,415000.0,72.29,Unknown,Race Not Available,CashOut_Refinance,Investment,Originated,1.0,1,0.449053907033702,28.09
6,76.0,365000,455000.0,80.0,>60%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.3575412905098704,34.45
0,95.0,545000,785000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.38863058548393387,53.55
0,95.0,205000,195000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.4087767626963747,18.18
0,52.0,145000,155000.0,96.5,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Denied,0.0,0,0.3978116088701501,79.64
5,279.0,405000,2135000.0,56.136,43%-<50%,White,Home_Improvement,Principal_Residence,Originated,1.0,2,0.5989557238462434,13.72
0,163.0,565000,705000.0,80.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.44472971525395344,41.92
0,143.0,375000,425000.0,85.88,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3619942251350444,11.61
0,95.0,185000,245000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.38399071735383944,60.72
3,20.0,55000,75000.0,78.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4195518736878359,65.96
0,95.0,775000,1055000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.456626018687502,20.68
3,70.0,115000,165000.0,70.625,36%-<43%,Black or African American,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.40667162251424943,92.32
0,95.0,455000,565000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3589546338817936,13.94
0,95.0,245000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.36349039484717227,14.04
0,70.0,335000,355000.0,95.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3589029813756005,23.36
0,160.0,265000,275000.0,95.0,<20%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,,0,0.3680975673548755,28.38
3,209.0,465000,515000.0,90.0,30%-<36%,White,Refinance,Principal_Residence,Originated,1.0,0,0.3735918834376676,32.22
5,85.0,5000,265000.0,2.809,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4901226299203888,15.52
3,109.0,405000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,,0,0.4259998085130835,85.67
2,246.0,275000,365000.0,75.0,>60%,Joint,Home_Purchase,Investment,Denied,0.0,1,0.38466307740991956,58.4
0,71.0,225000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Incomplete,,0,0.3720207342699754,49.33
3,65.0,155000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Withdrawn,,0,0.36138660271161904,4.64
5,95.0,85000,345000.0,81.18,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,1,0.44729985852708354,11.38
2,246.0,175000,285000.0,61.0,Unknown,Asian,Home_Purchase,Investment,Originated,1.0,1,0.49653010851455603,55.3
6,13.0,65000,205000.0,30.0,>60%,White,Refinance,Principal_Residence,Denied,0.0,0,0.4498928111207997,7.06
6,48.0,475000,655000.0,73.231,>60%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.3829244355654022,29.03
0,309.0,445000,555000.0,78.353,Unknown,Race Not Available,Home_Purchase,Second_Residence,Purchased,,0,0.3904590877173333,8.65
5,110.0,35000,435000.0,77.45,36%-<43%,White,Other,Principal_Residence,Approved_NotAccepted,,0,0.43248526043336316,46.9
6,90.0,55000,505000.0,84.8,>60%,White,Other,Principal_Residence,Denied,0.0,0,0.3829304757431961,15.89
