row,kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,tract_minority_population_percent,clarans_cluster
6669,0,95.0,255000,325000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Purchased,10.12,1
56062,5,76.0,55000,325000.0,40.603,36%-<43%,White,Other,Principal_Residence,Originated,6.97,4
83019,1,323.0,585000,725000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Purchased,14.23,6
95521,2,95.0,1115000,1315000.0,72.08,Unknown,Race Not Available,Home_Purchase,Investment,Originated,59.99,3
86637,3,92.0,135000,215000.0,62.79,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,43.68,6
1864,3,110.0,355000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,31.42,6
93252,3,2.0,215000,375000.0,78.353,Unknown,Black or African American,Refinance,Principal_Residence,Incomplete,16.75,6
92584,0,100.0,525000,825000.0,63.182,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,9.69,1
96183,3,180.0,405000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Withdrawn,17.3,6
90100,4,138.0,305000,295000.0,100.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,5.03,2
42332,3,93.0,335000,375000.0,78.353,Unknown,Black or African American,Refinance,Principal_Residence,Incomplete,23.35,6
87142,0,146.0,745000,765000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,21.75,1
53335,5,70.0,65000,375000.0,74.99,43%-<50%,White,Refinance,Principal_Residence,Originated,34.47,4
92210,0,135.0,465000,485000.0,95.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Denied,8.36,1
74119,1,455.0,145000,835000.0,94.166,20%-<30%,White,Other,Principal_Residence,Originated,6.57,4
8761,5,72.0,35000,375000.0,78.353,Unknown,Black or African American,Home_Improvement,Principal_Residence,Incomplete,53.94,4
96301,3,113.0,165000,515000.0,33.137,<20%,White,CashOut_Refinance,Principal_Residence,Originated,75.4,6
48363,5,66.0,105000,335000.0,65.99,43%-<50%,Race Not Available,Home_Improvement,Principal_Residence,Originated,51.89,4
71735,4,47.0,135000,135000.0,78.353,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,7.8,2
23437,0,263.0,285000,375000.0,78.353,Exempt,White,Home_Purchase,Principal_Residence,Originated,91.64,5
66806,0,63.0,165000,175000.0,102.882,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,41.0,5
44868,2,144.0,465000,625000.0,75.0,30%-<36%,White,Home_Purchase,Investment,Originated,28.74,3
98045,0,109.0,505000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,92.77,5
99903,0,95.0,125000,235000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,17.21,1
7715,1,345.0,355000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,21.56,1
79331,5,74.0,45000,165000.0,88.84,36%-<43%,White,Refinance,Principal_Residence,Originated,39.65,4
52893,3,95.0,245000,295000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,31.3,6
66968,5,95.0,55000,325000.0,93.424,43%-<50%,White,Other,Principal_Residence,Originated,21.68,4
16945,3,95.0,625000,755000.0,82.667,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,96.97,6
24093,2,71.0,145000,215000.0,66.39,36%-<43%,White,CashOut_Refinance,Investment,Originated,93.68,3
12367,3,96.0,85000,365000.0,23.077,20%-<30%,White,Home_Purchase,Second_Residence,Originated,30.6,1
48229,5,238.0,35000,455000.0,97.077,<20%,White,Other,Principal_Residence,Denied,25.53,4
9716,0,63.0,265000,355000.0,75.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,40.3,5
41545,0,95.0,585000,645000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,44.51,1
83656,0,99.0,375000,535000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Purchased,30.36,1
87843,3,59.0,105000,165000.0,60.651,30%-<36%,White,Refinance,Principal_Residence,Originated,17.31,6
84411,0,75.0,275000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,16.17,1
7501,5,67.0,55000,305000.0,53.205,43%-<50%,Race Not Available,Home_Improvement,Principal_Residence,Originated,25.66,4
30473,0,57.0,135000,375000.0,56.52,30%-<36%,White,Home_Purchase,Principal_Residence,Denied,11.4,1
63865,1,465.0,555000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Incomplete,28.42,6
15543,3,69.0,95000,235000.0,43.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,13.95,6
91935,0,84.0,295000,315000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,29.21,1
21214,0,110.0,335000,395000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,23.72,1
33686,5,133.0,55000,465000.0,70.0,30%-<36%,White,CashOut_Refinance,Principal_Residence,Denied,19.72,4
50553,3,143.0,325000,395000.0,80.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,62.06,6
45793,5,139.0,205000,375000.0,82.545,30%-<36%,White,Refinance,Principal_Residence,Originated,31.9,4
54183,3,197.0,155000,375000.0,78.353,Exempt,Race Not Available,Refinance,Principal_Residence,Originated,65.48,6
43589,0,175.0,405000,405000.0,100.0,36%-<43%,2 or more minority races,Home_Purchase,Principal_Residence,Originated,25.6,1
66566,3,61.0,95000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,84.15,6
69922,3,18.0,65000,85000.0,70.0,30%-<36%,Race Not Available,Refinance,Principal_Residence,Denied,11.33,6
28306,4,67.0,135000,135000.0,96.5,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,20.54,2
18289,3,64.0,95000,175000.0,59.0,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,90.35,6
53068,0,95.0,395000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,94.0,5
77597,0,204.0,225000,275000.0,81.0,<20%,Asian,Home_Purchase,Second_Residence,Originated,53.29,5
11438,0,172.0,405000,425000.0,95.0,20%-<30%,Joint,Home_Purchase,Principal_Residence,Originated,18.54,1
59930,0,37.0,245000,255000.0,96.5,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,81.8,5
66298,5,95.0,15000,315000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,78.42,4
42926,2,67.0,125000,165000.0,78.353,Unknown,White,Home_Purchase,Investment,Purchased,12.51,3
51852,5,52.0,15000,165000.0,100.749,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,32.11,4
58421,5,210.0,105000,645000.0,47.942,36%-<43%,Race Not Available,Home_Improvement,Principal_Residence,Originated,7.45,4
40374,3,120.0,565000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,82.11,6
21618,0,179.0,355000,405000.0,87.5,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,36.95,1
96492,0,141.0,265000,265000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,31.73,1
49463,5,71.0,45000,215000.0,84.96,20%-<30%,White,Other,Principal_Residence,Originated,28.03,4
54485,3,50.0,75000,235000.0,32.609,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,55.74,6
96424,0,95.0,115000,125000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,38.9,5
12693,0,187.0,655000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,24.97,1
12748,0,70.0,375000,465000.0,80.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,62.24,5
3137,0,95.0,175000,175000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,39.06,5
54793,5,146.0,65000,365000.0,72.96,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,23.24,4
44351,0,95.0,285000,295000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,56.13,5
30527,0,87.0,435000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,95.51,5
16119,3,80.0,75000,165000.0,47.531,<20%,White,Refinance,Principal_Residence,Originated,14.96,6
72650,5,49.0,45000,175000.0,89.302,43%-<50%,White,Other,Principal_Residence,Originated,60.05,4
8055,2,95.0,105000,165000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,68.05,3
64971,0,236.0,255000,405000.0,62.5,<20%,White,Home_Improvement,Principal_Residence,Denied,41.09,5
30483,0,185.0,305000,355000.0,83.799,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,10.88,1
21792,0,124.0,485000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Denied,71.23,5
18758,3,42.0,575000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,17.06,6
42057,6,90.0,385000,375000.0,100.0,>60%,Joint,Home_Purchase,Principal_Residence,Originated,53.96,0
84994,6,36.0,535000,675000.0,80.0,>60%,Race Not Available,Refinance,Principal_Residence,Denied,26.46,0
30750,5,150.0,75000,495000.0,59.72,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,45.01,4
98356,0,99.0,15000,375000.0,100.0,43%-<50%,White,Home_Purchase,Principal_Residence,Denied,86.19,5
65160,0,160.0,475000,565000.0,85.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,18.36,1
26398,6,64.0,75000,505000.0,34.877,>60%,White,Refinance,Principal_Residence,Originated,9.0,0
87406,4,95.0,65000,435000.0,14.81,Unknown,Race Not Available,Home_Improvement,Investment,Originated,11.24,2
92581,0,53.0,175000,185000.0,93.92,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,83.01,5
44469,0,215.0,475000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,30.76,1
72664,3,68.0,215000,375000.0,58.109,43%-<50%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,59.35,6
26214,3,248.0,445000,555000.0,79.09,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,38.58,6
8211,0,255.0,875000,975000.0,90.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,56.98,5
17684,6,272.0,1475000,1885000.0,77.901,50%-60%,White,Home_Purchase,Principal_Residence,Denied,12.93,0
86143,6,66.0,145000,345000.0,84.78,>60%,White,Home_Improvement,Principal_Residence,Denied,9.58,0
13940,1,986.0,615000,685000.0,90.0,<20%,Race Not Available,Home_Purchase,Principal_Residence,Originated,62.46,4
80258,0,88.0,235000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,25.86,1
92549,2,146.0,195000,265000.0,75.0,43%-<50%,White,Refinance,Investment,Originated,55.85,3
54429,0,35.0,175000,195000.0,88.2,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,61.51,5
92980,4,76.0,155000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,21.14,2
19822,5,271.0,105000,855000.0,65.588,20%-<30%,White,Other,Principal_Residence,Originated,12.51,4
18223,0,127.0,535000,665000.0,80.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,45.94,5
67186,1,787.0,875000,1305000.0,67.038,20%-<30%,White,Refinance,Second_Residence,Originated,14.14,6
58910,3,56.0,195000,245000.0,80.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,16.79,6
52662,0,68.0,175000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,19.15,1
56383,1,306.0,545000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,26.52,1
98648,0,95.0,365000,385000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,60.71,5
32130,0,76.0,135000,175000.0,77.647,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,16.75,1
58332,4,187.0,155000,375000.0,78.353,<20%,White,Home_Purchase,Principal_Residence,Originated,5.68,2
30222,0,145.0,555000,585000.0,95.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,30.54,1
80521,0,95.0,85000,115000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,27.22,1
61718,5,300.0,55000,335000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Denied,91.22,4
51119,4,53.0,95000,135000.0,78.353,50%-60%,White,Home_Purchase,Principal_Residence,Denied,18.73,2
84722,0,200.0,675000,755000.0,89.5,30%-<36%,Asian,Home_Purchase,Principal_Residence,Approved_NotAccepted,77.8,5
60845,5,96.0,125000,305000.0,64.248,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Denied,97.33,4
32491,0,137.0,205000,1545000.0,78.353,Unknown,Asian,Home_Improvement,Principal_Residence,Purchased,68.27,5
51040,2,95.0,255000,655000.0,38.11,Unknown,Race Not Available,Refinance,Investment,Originated,29.94,3
36942,3,75.0,245000,425000.0,57.224,43%-<50%,White,Refinance,Principal_Residence,Originated,52.99,6
24281,0,53.0,195000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Withdrawn,41.4,1
325,0,123.0,345000,425000.0,80.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,19.72,1
9879,0,222.0,545000,575000.0,78.353,Unknown,Joint,Home_Purchase,Principal_Residence,Purchased,86.12,5
53498,5,155.0,105000,1105000.0,64.489,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,46.78,4
25354,5,46.0,25000,375000.0,78.353,Exempt,White,Home_Improvement,Principal_Residence,Originated,8.29,4
23447,0,94.0,365000,385000.0,97.0,36%-<43%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,83.74,5
69088,3,176.0,785000,1005000.0,78.89,43%-<50%,Asian,Refinance,Principal_Residence,Originated,51.23,6
24623,0,68.0,365000,395000.0,90.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,89.88,5
65848,0,76.0,245000,245000.0,100.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,69.79,5
35611,0,182.0,645000,835000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,50.31,5
2484,0,63.0,255000,435000.0,58.0,43%-<50%,Black or African American,Other,Principal_Residence,Originated,72.5,5
95150,0,130.0,445000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,34.45,1
2331,2,69.0,95000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Withdrawn,68.24,3
1321,4,166.0,105000,115000.0,95.0,<20%,Race Not Available,Home_Purchase,Principal_Residence,Originated,79.55,2
41330,3,211.0,555000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,39.51,6
53963,2,95.0,195000,295000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Investment,Purchased,55.41,3
36302,0,150.0,95000,105000.0,96.5,<20%,Race Not Available,Home_Purchase,Principal_Residence,Denied,33.8,1
38571,4,39.0,175000,175000.0,78.353,>60%,Black or African American,Home_Purchase,Principal_Residence,Denied,32.67,2
44584,0,111.0,205000,205000.0,96.5,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,40.23,1
43580,0,58.0,185000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,84.48,5
88052,0,95.0,385000,405000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,28.45,1
13133,0,165.0,545000,575000.0,94.93,30%-<36%,Asian,Home_Purchase,Principal_Residence,Approved_NotAccepted,36.98,1
70673,0,140.0,505000,525000.0,97.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,80.54,5
38136,0,82.0,315000,315000.0,78.353,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,36.07,1
6819,0,47.0,215000,235000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,95.08,5
2094,3,16.0,385000,545000.0,78.353,Unknown,Black or African American,Refinance,Principal_Residence,Originated,20.15,6
58161,0,72.0,475000,625000.0,77.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,69.89,5
76348,1,287.0,725000,1125000.0,64.44,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,24.78,1
63465,2,95.0,115000,175000.0,78.353,Unknown,Race Not Available,Refinance,Investment,Purchased,29.55,3
28714,3,128.0,515000,655000.0,79.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,12.91,6
43927,0,95.0,235000,235000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,24.45,1
15216,3,12.0,195000,365000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Originated,75.63,6
98557,0,58.0,215000,315000.0,67.75,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,20.37,1
41251,3,279.0,585000,1255000.0,46.96,20%-<30%,White,Refinance,Principal_Residence,Originated,13.71,6
49162,0,191.0,805000,1305000.0,61.53,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Denied,19.4,1
90672,3,80.0,155000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Originated,13.44,6
72966,6,42.0,55000,325000.0,61.0,50%-60%,White,Home_Improvement,Principal_Residence,Denied,22.43,0
74124,0,95.0,165000,205000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,27.92,1
36494,0,118.0,235000,255000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,65.02,5
79429,3,105.0,555000,695000.0,79.275,43%-<50%,White,CashOut_Refinance,Principal_Residence,Denied,49.78,6
1662,4,72.0,185000,195000.0,78.353,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Approved_NotAccepted,83.13,2
78916,3,100.0,195000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,9.57,6
19328,3,27.0,135000,375000.0,78.353,Unknown,American Indian or Alaska Native,CashOut_Refinance,Principal_Residence,Withdrawn,23.19,6
41364,5,104.0,105000,465000.0,84.854,43%-<50%,White,Home_Improvement,Principal_Residence,Originated,25.53,4
5201,4,54.0,65000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Incomplete,82.35,2
717,5,82.0,65000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,21.36,4
37766,0,21.0,545000,785000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Originated,68.75,5
60416,0,95.0,215000,235000.0,95.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,7.65,1
4150,0,106.0,185000,225000.0,80.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,36.68,1
34811,1,397.0,1365000,1705000.0,80.0,30%-<36%,Asian,CashOut_Refinance,Principal_Residence,Originated,58.46,6
837,3,68.0,185000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,14.04,6
50565,3,107.0,385000,915000.0,42.308,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,27.37,6
13659,0,63.0,205000,175000.0,115.44,30%-<36%,White,Home_Purchase,Principal_Residence,Denied,99.61,5
45429,1,444.0,155000,1165000.0,68.676,<20%,Race Not Available,Other,Principal_Residence,Originated,8.41,4
91112,3,100.0,375000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,7.93,6
94441,4,51.0,185000,205000.0,90.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,46.61,2
58345,5,132.0,55000,605000.0,59.667,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,24.29,4
56639,4,82.0,335000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,14.05,2
13458,1,570.0,505000,1755000.0,28.572,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,46.12,4
21490,0,58.0,125000,375000.0,78.353,Unknown,Asian,Home_Purchase,Principal_Residence,Withdrawn,25.68,1
46644,0,63.0,225000,235000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Purchased,14.93,1
94632,3,59.0,325000,405000.0,80.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Denied,73.47,6
89503,0,103.0,415000,515000.0,80.0,36%-<43%,Joint,Home_Purchase,Principal_Residence,Originated,91.38,5
20341,2,95.0,14005000,22355000.0,62.64,Unknown,Race Not Available,Home_Purchase,Investment,Originated,42.8,3
